"109年12月 發行量加權股價指數歷史資料"
"日期","開盤指數","最高指數","最低指數","收盤指數",
"109/12/01","13,810.55","13,885.67","13,749.71","13,885.67",
"109/12/02","13,970.51","13,995.70","13,894.70","13,989.14",
"109/12/03","13,988.49","14,049.58","13,940.07","13,977.09",
"109/12/04","14,010.17","14,149.56","14,010.17","14,132.44",
"109/12/07","14,230.00","14,306.87","14,142.02","14,256.60",
"109/12/08","14,251.94","14,367.00","14,184.58","14,360.40",
"109/12/09","14,336.69","14,427.41","14,336.69","14,390.14",
