# DIF5-8 > 0
00640L	富邦日本正2	0
00645	富邦日本	0
00657	國泰日經225	0
00709	富邦歐洲	0
00717	富邦美國特別股	0
00732	國泰RMB短期報酬	0
00733	富邦臺灣中小	0
00737	國泰AI+Robo	0
00757	統一FANG+	0
00830	國泰費城半導體	0
00875	國泰網路資安	0
01010T	京城樂富R1	0
020008	元大特股高息N	0
020020	元大台股領航N	0
1108	幸福	0
1110	東泥	0
1213	大飲	0
1215	卜蜂	0
1229	聯華	0
1233	天仁	0
1308	亞聚	0
1309	台達化	0
1316	上曜	0
1323	永裕	0
1409	新纖	0
1410	南染	0
1440	南紡	0
1504	東元	0
1536	和大	0
1560	中砂	0
1614	三洋電	0
1714	和桐	0
1810	和成	0
1905	華紙	0
2103	台橡	0
2303	聯電	1
2313	華通	0
2328	廣宇	0
2338	光罩	0
2340	光磊	0
2342	茂矽	0
2358	廷鑫	0
2421	建準	0
2423	固緯	0
2436	偉詮電	0
2444	兆勁	0
2455	全新	0
2484	希華	0
2504	國產	0
2520	冠德	1
2538	基泰	0
2616	山隆	0
2630	亞航	0
2633	台灣高鐵	0
2636	台驊投控	0
2705	六福	0
2706	第一店	0
2731	雄獅	0
2801	彰銀	0
2836	高雄銀	0
2841	台開	0
2845	遠東銀	0
2881B	富邦金乙特	0
2904	匯僑	0
2913	農林	0
2915	潤泰全	1
2923	鼎固-KY	0
3016	嘉晶	0
3018	同開	0
3019	亞光	0
3027	盛達	0
3029	零壹	0
3037	欣興	3
3048	益登	0
3050	鈺德	0
3052	夆典	0
3055	蔚華科	0
3138	耀登	0
3164	景岳	0
3209	全科	0
3380	明泰	0
3532	台勝科	0
3533	嘉澤	0
3583	辛耘	0
3622	洋華	0
3703	欣陸	0
3704	合勤控	0
4108	懷特	0
4927	泰鼎-KY	0
4952	凌通	0
4968	立積	0
5258	虹堡	0
5269	祥碩	4
5283	禾聯碩	0
5519	隆大	0
5521	工信	0
6165	捷泰	0
6166	凌華	0
6172	互億	0
6202	盛群	1
6209	今國光	0
6215	和椿	0
6216	居易	0
6224	聚鼎	1
6281	全國電	0
6442	光聖	0
6573	虹揚-KY	0
6592	和潤企業	0
8028	昇陽半導體	0
8114	振樺電	0
8443	阿瘦	0
9926	新海	0
9945	潤泰新	0
# DIF12-26 > 0
00737	國泰AI+Robo	0
020008	元大特股高息N	0
1213	大飲	0
1470	大統新創	0
1903	士紙	0
2358	廷鑫	0
2461	光群雷	0
2483	百容	0
2539	櫻花建	0
2597	潤弘	0
2606	裕民	0
2611	志信	0
2617	台航	0
2637	慧洋-KY	0
2845	遠東銀	0
3583	辛耘	0
3661	世芯-KY	0
6216	居易	0
9908	大台北	0
