# DIF5-8 > 0
00743	國泰中國A150	0
1233	天仁	0
1339	昭輝	0
1795	美時	0
1805	寶徠	0
2247	汎德永業	0
2440	太空梭	0
2471	資通	0
2482	連宇	0
2485	兆赫	0
2492	華新科	0
2539	櫻花建	0
3090	日電貿	0
3138	耀登	0
3229	晟鈦	0
3576	聯合再生	0
4148	全宇生技-KY	0
4807	日成-KY	0
5288	豐祥-KY	0
6165	捷泰	0
6177	達麗	0
6443	元晶	0
6477	安集	0
6743	安普新	0
8163	達方	0
8480	泰昇-KY	0
8996	高力	0
# DIF12-26 > 0
00661	元大日經225	0
1701	中化	0
2114	鑫永銓	0
2207	和泰車	0
2371	大同	0
2454	聯發科	2
2480	敦陽科	0
3062	建漢	0
4104	佳醫	0
4155	訊映	0
4551	智伸科	0
4916	事欣科	0
5484	慧友	0
6271	同欣電	0
6573	虹揚-KY	0
6754	匯僑設計	0
9905	大華	0
9933	中鼎	0
