# DIF5-8 > 0
00682U	元大美元指數	0
00717	富邦美國特別股	0
00771	元大US高息特別股	0
1324	地球	0
1340	勝悅-KY	0
1459	聯發	0
1522	堤維西	0
1525	江申	0
1537	廣隆	0
1538	正峰新	0
1560	中砂	0
1733	五鼎	0
2109	華豐	0
2360	致茂	1
2368	金像電	4
2374	佳能	0
2382	廣達	3
2383	台光電	0
2458	義隆	0
2478	大毅	0
2496	卓越	0
2501	國建	0
2634	漢翔	0
2705	六福	0
2820	華票	0
2838	聯邦銀	0
2912	統一超	4
3015	全漢	0
3016	嘉晶	0
3024	憶聲	0
3045	台灣大	1
3167	大量	0
3189	景碩	1
8011	台通	0
9925	新保	0
9935	慶豐富	0
# DIF12-26 > 0
00674R	元大S&P黃金反1	0
1506	正道	0
1526	日馳	0
1541	錩泰	0
1709	和益	0
1718	中纖	0
1720	生達	0
1722	台肥	0
1731	美吾華	0
2002A	中鋼特	0
2424	隴華	0
2498	宏達電	0
2516	新建	0
2704	國賓	0
3059	華晶科	0
3266	昇陽	0
3682	亞太電	0
4108	懷特	0
4551	智伸科	0
4999	鑫禾	2
5538	東明-KY	0
6288	聯嘉	0
6715	嘉基	0
8499	鼎炫-KY	0
