# DIF5-8 > 0
00662	富邦NASDAQ	0
00710B	FH彭博高收益債	0
00770	國泰北美科技	0
01009T	王道圓滿R1	0
1419	新紡	0
1435	中福	0
1442	名軒	0
1903	士紙	0
2208	台船	1
2351	順德	1
2385	群光	0
2414	精技	0
2424	隴華	0
2481	強茂	1
2540	愛山林	0
2597	潤弘	0
2601	益航	0
2603	長榮	2
2605	新興	1
2606	裕民	0
2607	榮運	0
2611	志信	0
2613	中櫃	0
2615	萬海	2
2618	長榮航	1
2887	台新金	1
2897	王道銀行	0
2906	高林	0
3003	健和興	0
3311	閎暉	0
3312	弘憶股	0
3443	創意	0
3588	通嘉	0
3653	健策	0
3661	世芯-KY	0
4142	國光生	0
5285	界霖	0
5607	遠雄港	0
6196	帆宣	0
6525	捷敏-KY	1
6669	緯穎	0
911868	同方友友-DR	0
9908	大台北	0
9917	中保科	0
9941	裕融	0
# DIF12-26 > 0
1442	名軒	0
1906	寶隆	0
1909	榮成	2
2351	順德	1
2939	凱羿-KY	0
5608	四維航	0
6655	科定	0
8341	日友	0
