# DIF5-8 > 0
1104	環泥	0
1304	台聚	0
1316	上曜	0
1513	中興電	0
1721	三晃	0
2033	佳大	0
2302	麗正	0
2321	東訊	0
2358	廷鑫	0
2382	廣達	0
2429	銘旺科	0
2474	可成	0
2476	鉅祥	0
2515	中工	0
2852	第一保	0
2891C	中信金丙特	0
3022	威強電	0
3027	盛達	0
3231	緯創	0
3266	昇陽	0
3296	勝德	0
3346	麗清	0
4956	光鋐	0
8033	雷虎	0
8104	錸寶	0
9110	越南控-DR	0
9955	佳龍	0
# DIF12-26 > 0
1312A	國喬特	0
1529	樂士	0
1536	和大	0
1722	台肥	0
1736	喬山	0
2227	裕日車	0
2317	鴻海	0
2342	茂矽	0
2375	凱美	0
2423	固緯	0
2428	興勤	0
2485	兆赫	0
2509	全坤建	0
2748	雲品	0
3030	德律	0
3094	聯傑	0
3138	耀登	0
3257	虹冠電	0
3376	新日興	0
3501	維熹	0
3557	嘉威	0
3563	牧德	0
3645	達邁	0
4766	南寶	0
5215	科嘉-KY	0
5469	瀚宇博	0
6139	亞翔	0
6165	捷泰	0
6196	帆宣	0
6197	佳必琪	0
6282	康舒	0
6715	嘉基	0
8039	台虹	0
9105	泰金寶-DR	0
