# DIF5-8 > 0
00650L	FH香港正2	0
00652	富邦印度	0
00700	富邦恒生國企	0
00703	台新MSCI中國	0
00713	元大台灣高息低波	0
00752	中信中國50	0
01009T	王道圓滿R1	0
020008	元大特股高息N	0
020022	元大電動車N	0
1227	佳格	0
1235	興泰	0
1256	鮮活果汁-KY	0
1305	華夏	0
1337	再生-KY	0
1468	昶和	0
1526	日馳	0
1527	鑽全	0
1608	華榮	0
1714	和桐	0
1718	中纖	0
1723	中碳	0
1736	喬山	1
1783	和康生	0
1810	和成	0
1907	永豐餘	0
2009	第一銅	0
2015	豐興	0
2034	允強	0
2101	南港	0
2104	國際中橡	0
2105	正新	0
2106	建大	0
2107	厚生	0
2109	華豐	0
2302	麗正	0
2303	聯電	2
2317	鴻海	2
2352	佳世達	0
2419	仲琦	0
2431	聯昌	0
2436	偉詮電	0
2442	新美齊	0
2449	京元電子	0
2451	創見	0
2474	可成	0
2515	中工	0
2546	根基	0
2597	潤弘	0
2838	聯邦銀	0
2867	三商壽	0
2880	華南金	2
2884	玉山金	1
2885	元大金	0
2888B	新光金乙特	0
2890	永豐金	0
2891	中信金	2
2913	農林	0
2915	潤泰全	1
2936	客思達-KY	0
3006	晶豪科	0
3025	星通	0
3027	盛達	0
3045	台灣大	0
3437	榮創	0
3591	艾笛森	0
3673	TPK-KY	0
3704	合勤控	0
4164	承業醫	0
4566	時碩工業	0
4576	大銀微系統	0
4722	國精化	0
4904	遠傳	3
4912	聯德控股-KY	0
5538	東明-KY	0
5871	中租-KY	2
5876	上海商銀	0
6128	上福	0
6155	鈞寶	0
6176	瑞儀	0
6226	光鼎	0
6288	聯嘉	0
6579	研揚	0
6582	申豐	0
6743	安普新	0
8011	台通	0
8103	瀚荃	0
8201	無敵	0
8210	勤誠	0
8404	百和興業-KY	0
8464	億豐	0
911622	泰聚亨-DR	0
9940	信義	0
9942	茂順	0
9944	新麗	0
# DIF12-26 > 0
01003T	兆豐新光R1	0
1234	黑松	0
1316	上曜	0
1522	堤維西	0
1590	亞德客-KY	1
1614	三洋電	0
1707	葡萄王	0
1736	喬山	1
2201	裕隆	0
2374	佳能	0
2421	建準	0
2497	怡利電	0
2506	太設	0
2539	櫻花建	0
2597	潤弘	0
2849	安泰銀	0
2901	欣欣	0
2906	高林	0
3044	健鼎	0
3583	辛耘	0
6153	嘉聯益	0
6164	華興	0
6442	光聖	0
6477	安集	0
6605	帝寶	0
9110	越南控-DR	0
9934	成霖	0
