# DIF5-8 > 0
00665L	富邦恒生國企正2	0
00700	富邦恒生國企	0
1216	統一	0
1326	台化	0
1439	中和	0
1446	宏和	0
1473	台南	0
1540	喬福	0
1604	聲寶	0
2247	汎德永業	0
2342	茂矽	0
2374	佳能	0
2442	新美齊	0
2460	建通	0
2486	一詮	0
2501	國建	0
2511	太子	0
2538	基泰	0
2823	中壽	0
2834	臺企銀	0
2841	台開	0
3008	大立光	0
3703	欣陸	0
3705	永信	0
4581	光隆精密-KY	0
4919	新唐	0
5525	順天	0
6177	達麗	0
6202	盛群	0
8249	菱光	0
9933	中鼎	0
9940	信義	0
9943	好樂迪	0
# DIF12-26 > 0
1217	愛之味	0
1312	國喬	0
1608	華榮	0
1783	和康生	0
1909	榮成	0
2027	大成鋼	0
2028	威致	0
2038	海光	0
2069	運錩	0
2511	太子	0
2542	興富發	0
3045	台灣大	0
3406	玉晶光	0
3528	安馳	0
4807	日成-KY	0
8081	致新	0
9926	新海	0
