# DIF5-8 > 0
00680L	元大美債20正2	0
00730	富邦臺灣優質高息	0
00732	國泰RMB短期報酬	0
00775B	新光投等債15+	0
00830	國泰費城半導體	0
1108	幸福	0
1236	宏亞	0
1301	台塑	2
1315	達新	0
1326	台化	1
1402	遠東新	0
1413	宏洲	0
1447	力鵬	0
1503	士電	0
1536	和大	0
1582	信錦	0
1609	大亞	0
1616	億泰	0
1710	東聯	0
1721	三晃	0
1723	中碳	2
2022	聚亨	0
2201	裕隆	0
2301	光寶科	0
2347	聯強	2
2357	華碩	2
2373	震旦行	0
2408	南亞科	1
2427	三商電	0
2506	太設	0
2616	山隆	0
2727	王品	0
2855	統一證	0
2881	富邦金	0
2887	台新金	0
2891C	中信金丙特	0
2911	麗嬰房	0
2929	淘帝-KY	0
3004	豐達科	0
3005	神基	1
3013	晟銘電	0
3027	盛達	0
3030	德律	0
3038	全台	0
3049	和鑫	0
3229	晟鈦	0
3432	台端	0
4438	廣越	0
4536	拓凱	0
4551	智伸科	1
4720	德淵	0
4739	康普	0
5534	長虹	0
6005	群益證	1
6133	金橋	0
6142	友勁	0
6165	捷泰	0
6184	大豐電	0
6189	豐藝	0
6277	宏正	0
6282	康舒	1
6288	聯嘉	0
6412	群電	1
6491	晶碩	0
6605	帝寶	0
8033	雷虎	0
8464	億豐	0
8480	泰昇-KY	0
8926	台汽電	0
9105	泰金寶-DR	0
9912	偉聯	0
# DIF12-26 > 0
006207	FH滬深	0
00763U	街口道瓊銅	0
00774B	新光中國政金綠債	0
00878	國泰永續高股息	0
1304	台聚	0
1323	永裕	0
1460	宏遠	0
1504	東元	0
1701	中化	0
1717	長興	0
2012	春雨	0
2204	中華	1
2454	聯發科	0
2486	一詮	0
2908	特力	0
2913	農林	0
4552	力達-KY	0
5525	順天	0
5906	台南-KY	0
6225	天瀚	0
9802	鈺齊-KY	0
