# DIF5-8 > 0
00730	富邦臺灣優質高息	0
1101	台泥	0
1103	嘉泥	0
1109	信大	0
1236	宏亞	0
1321	大洋	0
1342	八貫	0
1413	宏洲	0
1452	宏益	0
1460	宏遠	0
1513	中興電	2
1614	三洋電	0
1783	和康生	0
1805	寶徠	0
2009	第一銅	0
2024	志聯	0
2029	盛餘	0
2032	新鋼	0
2105	正新	2
2109	華豐	0
2204	中華	0
2227	裕日車	0
2441	超豐	1
2474	可成	1
2524	京城	0
2597	潤弘	0
2633	台灣高鐵	2
2888	新光金	2
2910	統領	0
2929	淘帝-KY	0
3057	喬鼎	0
3545	敦泰	0
3617	碩天	0
4141	龍燈-KY	0
6183	關貿	0
6715	嘉基	0
8442	威宏-KY	0
8443	阿瘦	0
9802	鈺齊-KY	1
9904	寶成	0
# DIF12-26 > 0
00666R	富邦恒生國企反1	0
00711B	FH彭博新興債	0
01002T	土銀國泰R1	0
1314	中石化	0
1402	遠東新	2
1504	東元	0
1519	華城	0
1776	展宇	0
2012	春雨	0
2033	佳大	0
2329	華泰	0
2363	矽統	0
2434	統懋	0
2471	資通	0
2524	京城	0
2702	華園	0
2906	高林	0
4989	榮科	0
6116	彩晶	0
8110	華東	0
