# DIF5-8 > 0
008201	BP上證50	0
1217	愛之味	0
1441	大東	0
1514	亞力	0
1589	永冠-KY	0
1604	聲寶	0
2025	千興	0
2034	允強	0
2106	建大	0
2365	昆盈	0
2484	希華	0
2605	新興	0
2612	中航	0
3311	閎暉	0
3528	安馳	0
3673	TPK-KY	1
3686	達能	0
4414	如興	0
4426	利勤	0
4720	德淵	0
5284	jpp-KY	0
6152	百一	0
6443	元晶	0
6668	中揚光	0
8411	福貞-KY	0
9933	中鼎	0
9958	世紀鋼	1
# DIF12-26 > 0
00664R	國泰臺灣加權反1	0
1337	再生-KY	0
1438	三地開發	0
1440	南紡	0
1444	力麗	0
1447	力鵬	0
1457	宜進	0
1905	華紙	0
2413	環科	0
2419	仲琦	0
2443	億麗	0
2707	晶華	0
2888A	新光金甲特	0
3712	永崴投控	0
4560	強信-KY	0
5519	隆大	0
5546	永固-KY	0
5706	鳳凰	0
6165	捷泰	0
