# DIF5-8 > 0
00678	群益NBI生技	0
1227	佳格	0
1307	三芳	0
1309	台達化	0
1417	嘉裕	0
1419	新紡	0
1513	中興電	0
1516	川飛	0
1535	中宇	0
1587	吉茂	0
1909	榮成	0
2316	楠梓電	0
2364	倫飛	0
2412	中華電	0
2414	精技	0
2433	互盛電	0
2468	華經	0
2485	兆赫	0
2528	皇普	0
2543	皇昌	0
2603	長榮	2
2606	裕民	0
2609	陽明	2
2610	華航	0
2633	台灣高鐵	0
2851	中再保	0
2886	兆豐金	0
2888A	新光金甲特	0
2903	遠百	0
3026	禾伸堂	0
3030	德律	0
3049	和鑫	0
3054	立萬利	0
3296	勝德	0
3376	新日興	0
3413	京鼎	1
3416	融程電	0
3454	晶睿	0
3494	誠研	0
3536	誠創	0
3596	智易	1
3712	永崴投控	0
4137	麗豐-KY	0
4190	佐登-KY	0
4438	廣越	0
4572	駐龍	0
4915	致伸	0
4958	臻鼎-KY	1
4989	榮科	0
5234	達興材料	0
5471	松翰	0
5534	長虹	0
5546	永固-KY	0
5607	遠雄港	0
5706	鳳凰	0
6153	嘉聯益	0
6191	精成科	0
8105	凌巨	0
8442	威宏-KY	0
8462	柏文	0
9931	欣高	0
9942	茂順	0
# DIF12-26 > 0
020018	統一價值成長30N	0
1225	福懋油	0
1414	東和	0
1517	利奇	0
2332	友訊	0
2357	華碩	1
2464	盟立	0
2504	國產	0
3023	信邦	1
3515	華擎	0
3535	晶彩科	0
3653	健策	0
3702A	大聯大甲特	0
6133	金橋	0
8482	商億-KY	0
9935	慶豐富	0
