# DIF5-8 > 0
00635U	元大S&P黃金	0
00717	富邦美國特別股	0
00771	元大US高息特別股	0
00851	台新全球AI	0
1218	泰山	0
1234	黑松	0
1538	正峰新	0
1726	永記	0
2207	和泰車	1
2353	宏碁	0
2362	藍天	0
2501	國建	0
2545	皇翔	0
2832	台產	0
3038	全台	0
3501	維熹	0
3557	嘉威	0
3686	達能	0
4414	如興	0
4934	太極	0
6115	鎰勝	0
6141	柏承	0
6504	南六	0
6579	研揚	0
6743	安普新	0
9924	福興	0
9942	茂順	0
# DIF12-26 > 0
0061	元大寶滬深	0
006205	富邦上証	0
006207	FH滬深	0
00639	富邦深100	0
00712	FH富時不動產	0
00739	元大MSCI A股	0
1219	福壽	0
1437	勤益控	0
1516	川飛	0
1604	聲寶	0
3703	欣陸	0
4190	佐登-KY	0
6443	元晶	0
8462	柏文	0
