# DIF5-8 > 0
00641R	富邦日本反1	0
00733	富邦臺灣中小	0
1201	味全	0
1513	中興電	0
1589	永冠-KY	0
1603	華電	0
1709	和益	0
1720	生達	0
1733	五鼎	0
1786	科妍	0
1789	神隆	0
2024	志聯	0
2033	佳大	0
2034	允強	0
2239	英利-KY	0
2323	中環	0
2547	日勝生	0
2607	榮運	0
2615	萬海	0
2634	漢翔	0
2701	萬企	0
2731	雄獅	0
2910	統領	0
3013	晟銘電	0
3021	鴻名	0
3032	偉訓	0
3054	立萬利	0
3545	敦泰	0
3576	聯合再生	0
3704	合勤控	0
4190	佐登-KY	0
6269	台郡	0
6443	元晶	0
6477	安集	0
6641	基士德-KY	0
8367	建新國際	0
8422	可寧衛	0
9930	中聯資源	0
9935	慶豐富	0
9942	茂順	1
9946	三發地產	0
# DIF12-26 > 0
2236	百達-KY	0
2419	仲琦	0
2504	國產	0
2634	漢翔	0
2834	臺企銀	0
2867	三商壽	0
3002	歐格	0
5521	工信	0
6142	友勁	0
6558	興能高	0
9928	中視	0
