# DIF5-8 > 0
00639	富邦深100	0
00739	元大MSCI A股	0
1314	中石化	0
1503	士電	0
1519	華城	0
1626	艾美特-KY	0
1730	花仙子	0
1802	台玻	0
1909	榮成	0
2002	中鋼	2
2015	豐興	0
2020	美亞	0
2031	新光鋼	0
2032	新鋼	0
2107	厚生	0
2239	英利-KY	0
2362	藍天	0
2395	研華	0
2421	建準	0
2439	美律	0
2484	希華	0
2492	華新科	0
2505	國揚	0
2633	台灣高鐵	0
2887E	台新戊特	0
2897	王道銀行	1
2911	麗嬰房	0
3013	晟銘電	0
3037	欣興	0
3406	玉晶光	0
3518	柏騰	0
3533	嘉澤	2
4935	茂林-KY	0
5533	皇鼎	0
6209	今國光	0
6269	台郡	0
6277	宏正	0
6669	緯穎	0
9908	大台北	0
9930	中聯資源	0
9940	信義	0
# DIF12-26 > 0
00876	元大未來關鍵科技	0
2345	智邦	0
2547	日勝生	0
9930	中聯資源	0
