0.9886	6235	華孚
0.9872	3051	力特
0.9494	2374	佳能
0.9297	2305	全友
0.8913	8104	錸寶
0.8791	6117	迎廣
0.8785	3094	聯傑
0.8770	6205	詮欣
0.8756	3041	揚智
0.8690	1732	毛寶
0.8631	1418	東華
0.8271	2355	敬鵬
0.8213	1529	樂士
0.8177	1236	宏亞
0.7609	6120	達運
0.7565	2405	浩鑫
0.7307	2417	圓剛
0.7206	3046	建碁
0.7194	1533	車王電
0.6982	2465	麗臺
0.6856	2440	太空梭
0.6135	6196	帆宣
0.5790	2323	中環
0.5608	2349	錸德
0.5565	2497	怡利電
0.5502	3062	建漢
0.5008	2359	所羅門
