0.9999	2032	新鋼
0.9995	2033	佳大
0.9990	2024	志聯
0.9899	2030	彰源
0.9890	2613	中櫃
0.9824	2607	榮運
0.9743	2611	志信
0.9568	9955	佳龍
0.9540	2007	燁興
0.9459	2424	隴華
0.9404	2009	第一銅
0.9108	3035	智原
0.8991	2022	聚亨
0.8979	1708	東鹼
0.8493	6225	天瀚
0.7696	1470	大統新創
0.7592	2358	廷鑫
0.7239	2008	高興昌
0.7156	2014	中鴻
0.6609	2028	威致
0.6549	1605	華新
0.6539	5706	鳳凰
0.6193	2359	所羅門
0.5776	1529	樂士
0.5731	2364	倫飛
0.5689	2034	允強
0.5384	2017	官田鋼
