0.9788	5706	鳳凰
0.9339	2906	高林
0.9296	1435	中福
0.9044	2618	長榮航
0.8766	5608	四維航
0.8485	2607	榮運
0.8473	9955	佳龍
0.8413	1708	東鹼
0.8284	2611	志信
0.7869	3035	智原
0.7859	1470	大統新創
0.7497	2613	中櫃
0.7378	2610	華航
0.7346	2497	怡利電
0.7120	2022	聚亨
0.7058	1529	樂士
0.6969	2030	彰源
0.6854	6251	定穎
0.6758	2032	新鋼
0.6722	3006	晶豪科
0.6626	3017	奇鋐
0.6354	2358	廷鑫
0.6040	2028	威致
0.5919	2707	晶華
0.5542	6225	天瀚
0.5382	1709	和益
0.5371	3092	鴻碩
0.5307	2424	隴華
0.5261	2617	台航
0.5177	2007	燁興
0.5160	2605	新興
