0.9953	1236	宏亞
0.9836	3051	力特
0.9164	3041	揚智
0.9018	6235	華孚
0.8386	8104	錸寶
0.8319	2380	虹光
0.8173	6196	帆宣
0.8134	1529	樂士
0.8038	2495	普安
0.7764	3094	聯傑
0.7086	2465	麗臺
0.7012	2374	佳能
0.6920	2431	聯昌
0.6747	6133	金橋
0.6655	2440	太空梭
0.6380	2476	鉅祥
0.6353	2497	怡利電
0.6277	3049	和鑫
0.5882	2305	全友
0.5413	1721	三晃
0.5243	3046	建碁
0.5228	1418	東華
0.5095	1727	中華化
0.5012	3047	訊舟
